repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test21,721,729,1403,1504,0.010973936899862825,0.06715425531914894
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test24,721,729,1408,1504,0.010973936899862825,0.06382978723404255
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test31,721,729,1406,1504,0.010973936899862825,0.06515957446808511
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test33,722,729,1410,1504,0.009602194787379973,0.0625
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test37,722,729,1411,1504,0.009602194787379973,0.061835106382978726
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test02,708,729,1384,1504,0.02880658436213992,0.0797872340425532
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test03,711,729,1394,1504,0.024691358024691357,0.07313829787234043
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test11,720,729,1399,1504,0.012345679012345678,0.06981382978723404
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test12,720,729,1397,1504,0.012345679012345678,0.0711436170212766
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test19,713,729,1401,1504,0.02194787379972565,0.06848404255319149
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test20,711,729,1393,1504,0.024691358024691357,0.07380319148936171
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test21,721,729,1403,1504,0.010973936899862825,0.06715425531914894
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###fromJson,test37,722,729,1411,1504,0.009602194787379973,0.061835106382978726
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###is,test05,722,729,1412,1504,0.009602194787379973,0.061170212765957445
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###is,test06,722,729,1410,1504,0.009602194787379973,0.0625
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###is,test17,722,729,1411,1504,0.009602194787379973,0.061835106382978726
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###is,test34,722,729,1412,1504,0.009602194787379973,0.061170212765957445
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getValueFormatter,test07,722,729,1409,1504,0.009602194787379973,0.06316489361702128
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getValueFormatter,test33,722,729,1410,1504,0.009602194787379973,0.0625
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###getInstance,test16,721,729,1408,1504,0.010973936899862825,0.06382978723404255
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/ZapposJson.java###removeValueFormatter,test36,722,729,1411,1504,0.009602194787379973,0.061835106382978726
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setJsonKey,test00,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setJsonKey,test12,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getJsonKey,test00,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getJsonKey,test12,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getJsonKey,test15,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setFormatterPattern,test01,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setFormatterPattern,test02,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getFormatterPattern,test01,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getFormatterPattern,test02,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getFormatterPattern,test06,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setEnumValue,test03,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setEnumValue,test11,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getEnumValue,test03,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getEnumValue,test11,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setAttributeKey,test04,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setAttributeKey,test08,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getAttributeKey,test04,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getAttributeKey,test08,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getAttributeKey,test10,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getField,test07,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getMethod,test09,729,729,1500,1504,0.0,0.0026595744680851063
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###setFormatterClass,test13,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getFormatterClass,test13,729,729,1498,1504,0.0,0.003989361702127659
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/JsonBeanAttribute.java###getFormatterClass,test14,729,729,1495,1504,0.0,0.005984042553191489
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/JavaTimestampFormatter.java###cast,test01,728,729,1441,1504,0.0013717421124828531,0.04188829787234043
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/JavaTimestampFormatter.java###cast,test02,727,729,1436,1504,0.0027434842249657062,0.04521276595744681
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/JavaTimestampFormatter.java###cast,test06,728,729,1442,1504,0.0013717421124828531,0.041223404255319146
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/JavaTimestampFormatter.java###cast,test11,728,729,1441,1504,0.0013717421124828531,0.04188829787234043
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/AbstractValueFormatter.java###setJsString,test08,725,729,1417,1504,0.0054869684499314125,0.05784574468085106
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/AbstractValueFormatter.java###setJsString,test10,726,729,1421,1504,0.00411522633744856,0.05518617021276596
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/AbstractValueFormatter.java###setPattern,test00,726,729,1420,1504,0.00411522633744856,0.05585106382978723
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/AbstractValueFormatter.java###setPattern,test01,726,729,1420,1504,0.00411522633744856,0.05585106382978723
Zappos_zappos-json,Zappos_zappos-json/src/main/java/com/zappos/json/format/JavaTimestampFormatter.java###cast,test01,728,729,1441,1504,0.0013717421124828531,0.04188829787234043
