repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test03,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test04,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test05,736,741,1633,1667,0.006747638326585695,0.020395920815836834
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test06,736,741,1617,1667,0.006747638326585695,0.029994001199760048
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test07,736,741,1616,1667,0.006747638326585695,0.03059388122375525
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test10,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test11,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test12,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test13,737,741,1632,1667,0.005398110661268556,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getDay,test15,736,741,1634,1667,0.006747638326585695,0.01979604079184163
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test00,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test01,737,741,1618,1667,0.005398110661268556,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test02,737,741,1635,1667,0.005398110661268556,0.01919616076784643
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test03,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test04,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test05,736,741,1633,1667,0.006747638326585695,0.020395920815836834
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test06,736,741,1617,1667,0.006747638326585695,0.029994001199760048
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test07,736,741,1616,1667,0.006747638326585695,0.03059388122375525
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test10,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test11,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test12,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test13,737,741,1632,1667,0.005398110661268556,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getMonth,test15,736,741,1634,1667,0.006747638326585695,0.01979604079184163
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test00,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test01,737,741,1618,1667,0.005398110661268556,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test02,737,741,1635,1667,0.005398110661268556,0.01919616076784643
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test03,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test04,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test05,736,741,1633,1667,0.006747638326585695,0.020395920815836834
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test06,736,741,1617,1667,0.006747638326585695,0.029994001199760048
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test07,736,741,1616,1667,0.006747638326585695,0.03059388122375525
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test10,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test11,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test12,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test13,737,741,1632,1667,0.005398110661268556,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getYear,test15,736,741,1634,1667,0.006747638326585695,0.01979604079184163
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test00,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test03,736,741,1632,1667,0.006747638326585695,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test04,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test05,736,741,1633,1667,0.006747638326585695,0.020395920815836834
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test07,736,741,1616,1667,0.006747638326585695,0.03059388122375525
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test10,736,741,1618,1667,0.006747638326585695,0.029394121175764846
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test12,736,741,1631,1667,0.006747638326585695,0.021595680863827234
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DateMatch.java###getSeparator,test13,737,741,1632,1667,0.005398110661268556,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test00,707,741,1578,1667,0.04588394062078273,0.05338932213557288
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test02,715,741,1593,1667,0.03508771929824561,0.04439112177564487
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test03,695,741,1569,1667,0.0620782726045884,0.05878824235152969
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test06,707,741,1579,1667,0.04588394062078273,0.052789442111577684
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test10,732,741,1603,1667,0.012145748987854251,0.03839232153569286
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test11,715,741,1594,1667,0.03508771929824561,0.04379124175164967
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test12,715,741,1591,1667,0.03508771929824561,0.04559088182363527
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test16,707,741,1580,1667,0.04588394062078273,0.052189562087582485
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test17,737,741,1629,1667,0.005398110661268556,0.022795440911817635
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test20,695,741,1568,1667,0.0620782726045884,0.0593881223755249
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test24,728,741,1614,1667,0.017543859649122806,0.03179364127174565
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test25,738,741,1638,1667,0.004048582995951417,0.01739652069586083
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###isLeet,test28,717,741,1598,1667,0.032388663967611336,0.041391721655668866
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test02,715,741,1593,1667,0.03508771929824561,0.04439112177564487
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test03,695,741,1569,1667,0.0620782726045884,0.05878824235152969
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test04,695,741,1569,1667,0.0620782726045884,0.05878824235152969
